block_time,project_addresss,eth_price,usd_price,link,platform,seller,buyer
"2022-07-27 18:37:26",ArtBlocks,3.00,4646.55,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000086/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xfa89e,\x30e5b
"2022-07-27 18:37:00",ArtBlocks,1.87,2896.3495,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000361/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x76b1f,\x2ee86
"2022-07-27 18:32:38",ArtBlocks,2.24,3468.6176,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000122/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xee956,\x97aeb
"2022-07-27 18:31:30",ArtBlocks,4.49,6952.7201,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000449/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x7f37c,\x2a193
"2022-07-27 18:31:12",ArtBlocks,2.00,3096.98,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000466/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x7cacf,\xadd40
"2022-07-27 18:28:16",ArtBlocks,2.00,3097.1,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000069/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x7c134,\x2bcec
"2022-07-27 18:28:16",ArtBlocks,2.25,3484.2375,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000162/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xbc512,\xdfea5
"2022-07-27 18:26:53",ArtBlocks,2.00,3097.1,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000108/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x74dec,\x9a253
"2022-07-27 18:26:53",ArtBlocks,2.20,3406.81,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000115/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf02cd,\x501fd
"2022-07-27 18:25:11",ArtBlocks,2.00,3097.1,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000194/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xe96f7,\x78ddf
"2022-07-27 18:25:11",ArtBlocks,2.20,3406.81,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000166/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x1e74e,\x6396e
"2022-07-27 18:24:26",ArtBlocks,2.10,3241.455,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000263/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf9f65,\xdf817
"2022-07-27 18:24:26",ArtBlocks,2.20,3395.81,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000116/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf02cd,\x8eed4
"2022-07-27 18:24:00",ArtBlocks,2.19,3380.3745,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000447/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x18d17,\x4a4f1
"2022-07-27 18:22:54",ArtBlocks,1.98,3056.229,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000019/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x7c134,\x06160
"2022-07-27 18:22:25",ArtBlocks,1.88,2900.33045,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000084/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x47c2a,\xbe7bd
"2022-07-27 18:21:34",ArtBlocks,1.80,2778.39,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000137/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xaddcf,\x2c419
"2022-07-27 18:20:16",ArtBlocks,1.70,2618.85,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000351/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xd5e8a,\x3961f
"2022-07-27 18:18:45",ArtBlocks,1.70,2618.85,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000251/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc45a4,\x08046
"2022-07-27 18:16:26",ArtBlocks,1.75,2695.875,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000231/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x48198,\xeae51
"2022-07-27 18:15:08",ArtBlocks,6.42,9862.2114,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000191/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xe5e83,\xaf5e6
"2022-07-27 18:12:17",ArtBlocks,1.99,3056.9783,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000034/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xaebc3,\xcdc11
"2022-07-27 18:11:18",ArtBlocks,2.39,3671.4463,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000421/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x42ad9,\x92757
"2022-07-27 18:11:06",ArtBlocks,2.00,3072.34,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000192/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x59123,\xaa52c
"2022-07-27 18:09:18",ArtBlocks,2.29,3511.486,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000250/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xfeaf4,\x77e65
"2022-07-27 18:00:51",ArtBlocks,2.50,3752.975,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000409/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xdc922,\x3d9fe
"2022-07-27 18:00:26",ArtBlocks,2.00,3002.38,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000174/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x8856d,\x69420
"2022-07-27 17:59:17",ArtBlocks,2.10,3152.499,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000278/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x3a907,\xca6b7
"2022-07-27 17:57:52",ArtBlocks,2.39,3587.8441,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000014/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xd75a5,\xca6b7
"2022-07-27 17:57:27",ArtBlocks,2.15,3227.5585,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000100/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x4e623,\xe564d
"2022-07-27 17:56:51",ArtBlocks,2.29,3437.7251,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000483/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x6ba49,\x19d41
"2022-07-27 17:56:40",ArtBlocks,2.20,3302.618,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000055/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x8b501,\x8d692
"2022-07-27 17:55:45",ArtBlocks,4.65,6980.5335,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000023/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x501fd,\x50e2f
"2022-07-27 17:53:46",ArtBlocks,2.14,3212.3502,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000274/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xcd6de,\x55613
"2022-07-27 17:53:19",ArtBlocks,2.30,3454.14,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000270/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x86854,\x463ff
"2022-07-27 17:52:03",ArtBlocks,2.20,3303.96,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000207/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x48405,\x55613
"2022-07-27 17:51:19",ArtBlocks,2.45,3679.41,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000424/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xfef7e,\xe74ca
"2022-07-27 17:51:19",ArtBlocks,4.69,7043.442,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000153/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x36fa1,\xee1b3
"2022-07-27 17:50:07",ArtBlocks,2.20,3302.662,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000433/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc3f8e,\x10752
"2022-07-27 17:50:07",ArtBlocks,2.25,3377.7225,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000056/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x1e74e,\x1e8e7
"2022-07-27 17:48:26",ArtBlocks,2.10,3152.541,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000314/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x0fee6,\x6e723
"2022-07-27 17:48:08",ArtBlocks,2.45,3677.9645,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000282/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xae802,\x30e5b
"2022-07-27 17:47:13",ArtBlocks,2.12,3182.5652,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000492/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x412d9,\xd3e30
"2022-07-27 17:47:13",ArtBlocks,2.60,3903.146,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000169/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xee956,\xfe05e
"2022-07-27 17:46:12",ArtBlocks,2.25,3377.7225,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000259/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xb9da9,\xb8932
"2022-07-27 17:44:50",ArtBlocks,5.45,8178.2155,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000054/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x9ad82,\xfd220
"2022-07-27 17:44:39",ArtBlocks,2.75,4126.6225,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000150/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x2b538,\xcd32f
"2022-07-27 17:44:27",ArtBlocks,2.45,3676.4455,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000427/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x37a21,\x5fd2c
"2022-07-27 17:43:45",ArtBlocks,4.65,6977.7435,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000269/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x18163,\xfd220
"2022-07-27 17:41:48",ArtBlocks,2.30,3451.357,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000243/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x8508c,\x7a8f3
"2022-07-27 17:41:48",ArtBlocks,2.34,3511.3806,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000441/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xbfa49,\x5fd2c
"2022-07-27 17:41:48",ArtBlocks,2.44,3668.1022196,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000458/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x392d6,\x9417a
"2022-07-27 17:41:48",ArtBlocks,2.70,4051.593,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000215/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x34a23,\xfd220
"2022-07-27 17:40:21",ArtBlocks,2.77,4159.0442,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000053/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xbc512,\xb06ee
"2022-07-27 17:39:54",ArtBlocks,2.38,3573.4748,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000443/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xbfa49,\xf6ace
"2022-07-27 17:39:12",ArtBlocks,2.52,3783.6792,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000389/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x94338,\xa5fd7
"2022-07-27 17:38:18",ArtBlocks,2.58,3873.7668,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000036/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xad78c,\x43c27
"2022-07-27 17:37:51",ArtBlocks,3.00,4504.38,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000027/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc1b19,\x9f097
"2022-07-27 17:37:51",ArtBlocks,3.10,4654.526,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000449/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x65b6b,\x7f37c
"2022-07-27 17:37:45",ArtBlocks,2.84,4264.1464,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000110/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xb57ef,\xc3df7
"2022-07-27 17:36:56",ArtBlocks,2.69,4038.9274,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000442/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xbfa49,\xa62de
"2022-07-27 17:36:56",ArtBlocks,3.03,4549.4238,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000333/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x061d6,\x6c0cf
"2022-07-27 17:36:00",ArtBlocks,2.75,4129.015,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000348/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xcc0f4,\xbff51
"2022-07-27 17:35:31",ArtBlocks,2.75,4125.11,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000362/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xaec2b,\x6cd2f
"2022-07-27 17:35:31",ArtBlocks,2.79,4185.1116,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000298/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xd347f,\x40ebf
"2022-07-27 17:35:05",ArtBlocks,4.00,6000.16,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000003/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc1b19,\x50e2f
"2022-07-27 17:34:32",ArtBlocks,2.78,4170.1112,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000452/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x64ff2,\x5e176
"2022-07-27 17:34:32",ArtBlocks,2.80,4200.112,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000407/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x2d778,\x15adc
"2022-07-27 17:34:32",ArtBlocks,2.85,4275.114,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000123/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x574e1,\x74db2
"2022-07-27 17:34:32",ArtBlocks,2.90,4348.61596,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000415/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xae35c,\xb00b1
"2022-07-27 17:34:32",ArtBlocks,4.00,6000.16,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000266/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x8bcb4,\x27401
"2022-07-27 17:34:23",ArtBlocks,3.00,4500.12,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000057/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc1b19,\x94f37
"2022-07-27 17:34:15",ArtBlocks,3.00,4500.12,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000323/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xb2066,\x83137
"2022-07-27 17:34:01",ArtBlocks,2.80,4200.112,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000041/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc1b19,\x6c0af
"2022-07-27 17:34:01",ArtBlocks,3.00,4500.12,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000007/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xc1b19,\x5d89c
"2022-07-27 17:33:35",ArtBlocks,3.00,4500.12,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000065/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf2e9d,\x50e2f
"2022-07-27 17:33:07",ArtBlocks,2.75,4125.11,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000349/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf482d,\xc389d
"2022-07-27 17:33:05",ArtBlocks,2.85,4275.114,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000326/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x6957d,\xc7c3b
"2022-07-27 17:32:49",ArtBlocks,2.90,4350.116,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000484/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x75868,\x9bc91
"2022-07-27 17:32:46",ArtBlocks,3.50,5250.14,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000227/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xe749e,\xb06ee
"2022-07-27 17:32:06",ArtBlocks,3.15,4725.126,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000487/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xea8ad,\x94419
"2022-07-27 17:32:06",ArtBlocks,3.69,5535.1476,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000344/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x1cc31,\x94990
"2022-07-27 17:32:02",ArtBlocks,2.97,4453.61876,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000114/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xd75a5,\xc843b
"2022-07-27 17:32:02",ArtBlocks,3.00,4500.12,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000479/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x2e900,\x40818
"2022-07-27 17:31:23",ArtBlocks,3.20,4800.128,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000463/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x0658a,\xdfea5
"2022-07-27 17:31:10",ArtBlocks,2.95,4425.118,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000107/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\x0fee6,\xb9b42
"2022-07-27 17:31:10",ArtBlocks,7.00,10500.28,"<a href=""https://opensea.io/assets/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/333000255/?ref=0x8F903cFC0Af3C2EC0d872c57538AF5e071544a57"" target=""_blank"" >View on OS</a>",OpenSea,\xf631b,\xa4ded
