"ID","Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1738.07/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
17,"0x6c84dd12d31d0c221b8650623b96416db4ae97e7ec5c095d315262fea10c8452","15046093","1656523720","2022-06-29 17:28:40","0xfcca6795934528041f9f8d09883b2f2fb6806b65","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.128888888888888889","0","1962.08791111111","0.150308697521246103","261.247037900752","1098.71","","","Purchase"
18,"0x302388bf115c1cdb9e8462069f5460f7128963ae973019431852d68782dd8015","15046093","1656523720","2022-06-29 17:28:40","0xa3668d4848e53e571d7a69561a1d8ca59732dcfe","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.128888888888888889","0","1962.08791111111","0.156358721363075851","271.762402839521","1098.71","","","Purchase"
19,"0x54709f0445e832ff838af7ede6cbd4025cf6faf206503e47842db83437f9439c","15046093","1656523720","2022-06-29 17:28:40","0x9b9dd3693f9613ecf00c396ff7b199279d79c129","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.118841093747781696","206.554139810207","1098.71","","","Purchase To"
20,"0x7d26bb1cb2c63e4e80bc3c8132d1270d61d227eeaa008be5b8ea9b6b48e68b22","15046093","1656523720","2022-06-29 17:28:40","0x9b9dd3693f9613ecf00c396ff7b199279d79c129","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.119561303169225444","207.805914199336","1098.71","","","Purchase To"
21,"0x46afdc006d4d31af968e8ac7852483297130c6eaf583a2216b28e406fb1ebd33","15046093","1656523720","2022-06-29 17:28:40","0x41b68202dc64904e09d2e4f0a94879c741f27db2","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.116800738599863551","203.007859738265","1098.71","","","Purchase"
22,"0xed1540efe2881e8a5ccf4fc0dc9d505c9d5779fed7d889506fd996f4f4c9f30e","15046093","1656523720","2022-06-29 17:28:40","0x0fc6fe8ed427ca62ef70151be1ce3668004ed64b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.125555555555555556","0","1956.29434444444","0.113669309541340874","197.565216834518","1098.71","","","Purchase"
23,"0x3946bfd91ae050e0df5763db98877e3cde16bb0b44b7d8aa2665be6d93824746","15046093","1656523720","2022-06-29 17:28:40","0xe7dae42dee2bb6c1ef3c65e68d3e605fabca875d","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.105151694733810122","182.761006065993","1098.71","","","Purchase"
24,"0x9237a840f9ae8d473c08b6ea098e7469a80414ef2c796083882aca60f1011c78","15046093","1656523720","2022-06-29 17:28:40","0x6396ef1c07949476aabae95c926872ba2dacdcaf","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.109549927379960674","190.405442281288","1098.71","","","Purchase"
25,"0x4205d158bbc5e4f4b64dbd31ee8e738d5880f74e5b975282bb09eeaf77925236","15046093","1656523720","2022-06-29 17:28:40","0xcd32f12921ff1b5ddb6b631ee5a31aab8ba314fc","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.183333333333333334","0","2056.71616666667","0.109549927379960674","190.405442281288","1098.71","","","Purchase"
26,"0xeca6123f9859134f832b87b0da4a0d6e0d6a6899add4ec14056492d76dc419b3","15046093","1656523720","2022-06-29 17:28:40","0x6ec7fcf6dace66ba887a175619d40e9096adea73","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.128888888888888889","0","1962.08791111111","0.110534261349751155","192.116283624162","1098.71","","","Purchase"
27,"0xc4652b9d6f92f481a67fedd37c9c86cf21421ff4d110b5394debbd05130318d7","15046093","1656523720","2022-06-29 17:28:40","0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.125555555555555556","0","1956.29434444444","0.100769208040269923","175.143937418552","1098.71","","","Purchase"
28,"0x9f4898fc97e023909a4d9269aabd1753b28f13bd49215b1eb94fd26f2330a885","15046093","1656523720","2022-06-29 17:28:40","0xba91d21b1360b5eb89a44a636251637ced687461","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.102021428113171259","177.32038356066","1098.71","","","Purchase"
29,"0x5a8f8f125d9702470ce7dfc19bcf4a4bc806b5064050ae1eb9665359e7c517a4","15046093","1656523720","2022-06-29 17:28:40","0xe6e63b3225a3d4b2b6c13f0591de9452c23242b8","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.104984132218633591","182.46977068524","1098.71","","","Purchase"
30,"0x6d6d7e8ed9b7a8ffbab41d5f14b6f7134b79fa94c907f77c2ef0b104a15792f3","15046093","1656523720","2022-06-29 17:28:40","0xe155eb13d4a5ee61fa7d7015451bcafe3b364a53","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.104984132218633591","182.46977068524","1098.71","","","Purchase"
31,"0xd79b8002bc186e428c809de60e5f9dd1f0af18cd99fa022bd5d77c8f1bf8dd69","15046093","1656523720","2022-06-29 17:28:40","0x0edd89d372caa22022368468c38efce458cecfbf","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.108931827774737891","189.331141900439","1098.71","","","Purchase"
32,"0xd6593fc9c10c246eb5fc2136013b8bfd6c685a47a3f3fc371417e13dc4eb50b9","15046093","1656523720","2022-06-29 17:28:40","0x07b4529ba0dd7472590629035d347db1bdb4b70b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.22","0","2120.4454","0.104984132218633591","182.46977068524","1098.71","","","Purchase"
33,"0x36ecba99275b400db8ede029f685ce92466c955985c17831ad5d9ef7e67084c0","15046093","1656523720","2022-06-29 17:28:40","0xd0a513170668ad414922a4f3b412ec3ed15b2d28","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.071312724","123.94650620268","1098.71","","","Purchase"
