"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1634.57/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x3dda77bbf1a834cc198a5aef1917d7559f7492f215bf20d6a738f37c5797d382","15135489","1657731700","2022-07-13 17:01:40","0xa1cca97078763789d6cbd296f82c53bf1ee2858a","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.912052117263843649","0","4759.95302931596","0.04735092","77.3983933044","1114.57","","","Purchase",""
"0x2f79852368ead04be715dc15250a2106154599c7a721094618aaa5cfdb27d713","15135489","1657731700","2022-07-13 17:01:40","0x5a7a6b69c6382000fd35711fd28440f415417318","0xd94c7060808f3c876824e57e685702f3834d2e13","","3","0","4903.71","0.042212301","68.99896084557","1114.57","","","Purchase",""
"0xe7363f51d0e009c6f541cfd6c98f6afb9a83bd488bc6959f7da0441843e487be","15135489","1657731700","2022-07-13 17:01:40","0x7b8a6e7777793614f27799199e32e80f03d18dbe","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.868078175895765473","0","4688.07454397394","0.042212301","68.99896084557","1114.57","","","Purchase",""
"0x38f5b3605c496ba25581a7612a853f43e3d18a49cf005933815011b8a08e656d","15135489","1657731700","2022-07-13 17:01:40","0x423805548d6fa27351924b67d95f7fc08bf3dcec","0xd94c7060808f3c876824e57e685702f3834d2e13","","3","0","4903.71","0.041680506484961711","68.1297054851239","1114.57","","","Purchase",""
"0x702c5def33192dc788c7ca8e215a16cbd2f2fc7ed2ecb865d06744779cd026f2","15135489","1657731700","2022-07-13 17:01:40","0x7586834e655ee2de6357b2c8423b76efc5fbcc6b","0xd94c7060808f3c876824e57e685702f3834d2e13","","3","0","4903.71","0.0379323","62.002999611","1114.57","","","Purchase",""
"0xeb2a097063563272ce6d6a8984853a9c13ce2e994cfc6354be897924a524dc51","15135489","1657731700","2022-07-13 17:01:40","0xfbf84849894f848fca51f61a72bc1571eaed6731","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.868078175895765473","0","4688.07454397394","0.0383859","62.744440563","1114.57","","","Purchase",""
"0xdbbfe8c1ed0206be9db249e7a7610465a81e3f1f15821d990ba16314594f9d0e","15135489","1657731700","2022-07-13 17:01:40","0x6ba49edd1ebdcd1beca8d6bbb2a1821f65c53f62","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.86","0","4674.8702","0.0394591","64.498661087","1114.57","","","Purchase",""
"0x8391223e1c164a399d94357ef4d8925aa3093eeb34fd71ff282ea7838fca4b4c","15135489","1657731700","2022-07-13 17:01:40","0x27fb1239e1a2777652c1a27e283f2b0dff63829d","0xd94c7060808f3c876824e57e685702f3834d2e13","","3","0","4903.71","0.034367275124912583","56.1757169009284","1114.57","","","Purchase",""
"0x44688532622b0c3f87f50eee1a2b62776ad4444ac14b8802c2e30e104f9c023e","15135489","1657731700","2022-07-13 17:01:40","0x27fb1239e1a2777652c1a27e283f2b0dff63829d","0xd94c7060808f3c876824e57e685702f3834d2e13","","3","0","4903.71","0.033071672078732283","54.0579630297334","1114.57","","","Purchase",""
"0x0996b2f4322762df0de0e613e1525872488eb370f6a79ba9b8010793a5d4a799","15135489","1657731700","2022-07-13 17:01:40","0x3326554a61f6ed0b14e012237264219a8e2b21a6","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.912052117263843649","0","4759.95302931596","0.035750580531142011","58.4368264187888","1114.57","","","Purchase",""
"0x7e0a16ef29959dc833a7332ae8001f94c1a15a48c4bb000675c92eb73e26239f","15135489","1657731700","2022-07-13 17:01:40","0x563153823d702516f92fc24edd9358d6973f60f9","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.944625407166123779","0","4813.19635179153","0.034454977484961711","56.3190725475939","1114.57","","","Purchase",""
"0xce49ae422f7b1dde561cbdb48b946fee6486909821ea33ea4defc047d268103f","15135489","1657731700","2022-07-13 17:01:40","0x7329b408aeb1169b0ffd039781c05979a71a545f","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.868078175895765473","0","4688.07454397394","0.035750580531142011","58.4368264187888","1114.57","","","Purchase",""
