"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1625.58/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x643335bbe0aea3529db6d8fc2e918848edb132c1eb25c2aa08d21902d1f44d44","15225822","1658942536","2022-07-27 17:22:16","0x501fd8f371887d89df8bc6b4b74d1da402587282","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.527429467084639499","0","4108.53879310345","0.010533630506875429","17.1232590793666","1636.88","","","Purchase",""
"0x0aa675616868a3fd7e390a1e70f7d3b7ac3e5e8d2527959baec2b859a413d8a0","15225822","1658942536","2022-07-27 17:22:16","0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.009561799466320037","15.5434699764605","1636.88","","","Purchase",""
"0x2f19e3d34347c02086bcae12fb8df64c29432a71cf47ea4b7f20bf444fc259b7","15225823","1658942543","2022-07-27 17:22:23","0x7f188acc578ae5cbf5639177e62ce5019fc6f99a","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.527429467084639499","0","4108.53879310345","0.09864775","160.359809445","1636.88","","","Purchase",""
"0xa5dff09bfff50b712e039971baff991e3af2470d2a67d4014646c146d8b7255e","15225823","1658942543","2022-07-27 17:22:23","0xcd949b3439a8f84f2465d468b00eb573b1eb5408","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.046695391897315714","75.9070951604385","1636.88","","","Purchase",""
"0x9a331772c284d55f652d1cd61b380caaff0af157699898ca1de9e24b11b7cd96","15225823","1658942543","2022-07-27 17:22:23","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.04380276","71.2048906008","1636.88","","","Purchase",""
"0x4fb31b6d40fc6cfb6b58904994512ff0fb8374ec49873d9142393c1a8044bcf9","15225823","1658942543","2022-07-27 17:22:23","0x6e723aac26d5c674e10096d708f7ff3edb18c56a","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.527429467084639499","0","4108.53879310345","0.027680841897315714","44.9974229714385","1636.88","","","Purchase",""
"0x9b3cca098b56696b58ffe80a2690ac20f45c42e8e424e9a155f489409d17d1fa","15225823","1658942543","2022-07-27 17:22:23","0xd4db6d8ef756141de0d838808ddb8ffcd847d7ff","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.527429467084639499","0","4108.53879310345","0.009426873897315714","15.3241376699985","1636.88","","","Purchase",""
"0xc95a049e4740ffce7143ebd1e7ec3836fdf4703c836fbe68ed82f5cde05a7c7c","15225823","1658942543","2022-07-27 17:22:23","0xdc6d265d5c633277962775e8e48846e403f9aedc","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.009781350592087914","15.9003678954863","1636.88","","","Purchase",""
"0x3a1b6eec322c91a02dda6a84d3c2e9acb7becab38f195f821849c1fe60c3edac","15225823","1658942543","2022-07-27 17:22:23","0x296e0c21db4061ebf971e55d5db85011e7ff9797","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.396159874608150471","0","3895.14956896552","0.009160842856176186","14.8916829301429","1636.88","","","Purchase",""
"0xa3aa740014e8807e62def710a86374f7f968aac9c3564bcb7a677d01f178a20e","15225823","1658942543","2022-07-27 17:22:23","0x38f6566dfaa5d73317fe93478f05f3c897fac19d","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.527429467084639499","0","4108.53879310345","0.008865890357051242","14.4122140466154","1636.88","","","Purchase",""
"0xb7532d01c3c863f1439f46b8506ba7cf7bb135939289a42ad95870f8e44252ae","15225823","1658942543","2022-07-27 17:22:23","0x484585fe5b976c2afac0f2c912447059ef41bf78","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.009236728397315714","15.0150409481085","1636.88","","","Purchase",""
"0xddd3a038dbf3b752bc7e49f5d44e3f5d483a661b411600d45cd540622a0e29e7","15225823","1658942543","2022-07-27 17:22:23","0xaebc34ae06dff0bad5fb502817f8c029e391a76c","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.009584055092087914","15.5796482765963","1636.88","","","Purchase",""
"0xc28f34295e564c4375a9b8f7a6c30ec40742b5872dd55050e49b233e62ccf8f4","15225823","1658942543","2022-07-27 17:22:23","0x287b1574aff39811c0b38fa24aafa7f0dfc1dbd1","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.009213217051823442","14.9768213751032","1636.88","","","Purchase",""
"0x93f5745631293bbeac4d40f6ba483eb0d0b88716418085b1d6e52f4664add385","15225824","1658942561","2022-07-27 17:22:41","0xad78c8d78d15a83d3a4c1595e3bc0fe48d30cf0c","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.1972955","320.71961889","1636.88","","","Purchase",""
"0x1574e398f6957afd942c023d3d55dce3d5889dd6616c098430050f16713b458d","15225824","1658942561","2022-07-27 17:22:41","0x2829d75963e0f9475c31e8dd014152b3ad2efc6b","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.1183773","192.431771334","1636.88","","","Purchase",""
"0x7dc1cba0c8d7978f619aeb322d7ab487ba6e9cf9f983f504468eeacfe6517694","15225824","1658942561","2022-07-27 17:22:41","0xa4dedda59f2908b92ae192cfd494839373bcb3c4","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.09125575","148.343522085","1636.88","","","Purchase",""
"0x00693c930e6c90f8b57f0c7f10f1fdfe55b2bbca209e8efd2f0a6ee8269e9a36","15225824","1658942561","2022-07-27 17:22:41","0x8b501a6090fd3c6b905b1a0099e2e216a5a2d40d","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.084424602","137.23894451916","1636.88","","","Purchase",""
"0x5b342930982832dd20256648dfad6964bdcd8b1ce2450c17d14d6672a2ef457b","15225824","1658942561","2022-07-27 17:22:41","0xcd949b3439a8f84f2465d468b00eb573b1eb5408","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.045180403468730458","73.4443602706989","1636.88","","","Purchase",""
"0x3b8641d9fec406df72bb6269f51569f8171946734c6f1a23e0f0b55f61aa98c4","15225824","1658942561","2022-07-27 17:22:41","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.04434708","72.0897263064","1636.88","","","Purchase",""
"0xfb4835e1aba440bf9c4b1f6f8278c6941dce1892dbdf66e34e334b6a517eb73b","15225824","1658942561","2022-07-27 17:22:41","0xc18c200a0949fdf013e8b166214d1497f2fe3769","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.016177122912639914","26.2972074643292","1636.88","","","Purchase",""
"0x8273337c676a98753ce8f405c2177855f117402217532f2f41203e1e8f315097","15225824","1658942561","2022-07-27 17:22:41","0x7c34b72f09182a4043e326838d9bc38c501f2330","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.010535365496928258","17.1260794444966","1636.88","","","Purchase",""
"0xb7350c15e1252ae62762aa0890f9d94270e742fc8dc43bb5d73faa85bcd60ca9","15225824","1658942561","2022-07-27 17:22:41","0x3dac271d1b36a434880c527a678b6487ac9c1f8c","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.396159874608150471","0","3895.14956896552","0.010181959852683186","16.5515902973247","1636.88","","","Purchase",""
"0x51b6178c2d6350e64d6266d57a5602f1abe96d0b01d9c47065340bef43892b05","15225824","1658942561","2022-07-27 17:22:41","0xd75a5efc33592ff5f6d871ead77d8fa11d90f895","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.009408149468730458","15.2936996133789","1636.88","","","Purchase",""
"0x2668b6401e6896ff5e68145dc73784907b8757c2a678516d23b3a22e2e7412fa","15225824","1658942561","2022-07-27 17:22:41","0x6af122b71f1b2f1916d8daf4599f49882267b4a2","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.396159874608150471","0","3895.14956896552","0.010170238880880986","16.5325369199825","1636.88","","","Purchase",""
"0x5d3b3b27d36270de51052906d5569b4e34de443868861edd974dff8ff8417042","15225824","1658942561","2022-07-27 17:22:41","0x1ce2304369d957fc1f0dd32c983f445e449f4c7a","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.009776719496928258","15.8928396798166","1636.88","","","Purchase",""
"0xcd584e6cc2dcf6137c5a7397b167102b8896352e80006aec337103d430d0cf04","15225824","1658942561","2022-07-27 17:22:41","0x85aa8ef55f47ff9e68dc69b8e4cec635fc42fd73","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.396159874608150471","0","3895.14956896552","0.009611523352683186","15.6243001316547","1636.88","","","Purchase",""
"0xa9b51606433fc30e4db35ee4f238cbfa2d00f7fdbf09bedfb47a763303359b82","15225824","1658942561","2022-07-27 17:22:41","0x55a0730a844727bd694fd8f938a456158be0f8a6","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.009225637968730458","14.9970125692089","1636.88","","","Purchase",""
"0xce8849114038b940afe84927ca1372b73d7f1ad37a007a01697a1c1338880ec0","15225824","1658942561","2022-07-27 17:22:41","0x50e2f9a0c55e67f0ac15e8b166a5baaf37b7436b","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.009611523352683186","15.6243001316547","1636.88","","","Purchase",""
"0x203db3240564c110efe1d4aae744f52c9bd24ce1d235b769809833e25d3929ba","15225825","1658942582","2022-07-27 17:23:02","0xc13ce81feab5fc3d0fc636e1d6c0405010381e5f","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.115902857852683186","188.409367668165","1636.88","","","Purchase",""
"0x999729fb8bee46fd54004bb91bee48696038be88761752eb688daad9b5e62eb1","15225825","1658942582","2022-07-27 17:23:02","0x7f188acc578ae5cbf5639177e62ce5019fc6f99a","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.09507275","154.548360945","1636.88","","","Purchase",""
"0xe874839151a093243c9b869ecce6e16b9fc96f0448d86acd06804fe48314df00","15225825","1658942582","2022-07-27 17:23:02","0xbc5126ea9d3a9b7e8353051dc646bfc4fc65c1f7","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.505","0","4072.0779","0.088382259","143.67243258522","1636.88","","","Purchase",""
"0x2bede076ab0142b02a961ad333db53a888486a1685246cac15893af82f03d50b","15225825","1658942582","2022-07-27 17:23:02","0x8b501a6090fd3c6b905b1a0099e2e216a5a2d40d","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.081035106","131.72904761148","1636.88","","","Purchase",""
"0x07b3dbaecbdd5a5f619bbecaf8fbd4ca9dba11e20b92ede2e720e61ef77abda3","15225825","1658942582","2022-07-27 17:23:02","0x8b501a6090fd3c6b905b1a0099e2e216a5a2d40d","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.081035106","131.72904761148","1636.88","","","Purchase",""
"0xb9e040c01f3f9be087100bf3d69fbad61daf082043b347a9b314859af26fb0d1","15225825","1658942582","2022-07-27 17:23:02","0x1e74e5e46a6c00d0f8ab28326ab8f12dba8710d8","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.064410791639796415","104.70489467382","1636.88","","","Purchase",""
"0xfb977de5fdcf302893dfe468ddf4bce6d65692e645df363db1e26cee6b0fc0d5","15225825","1658942582","2022-07-27 17:23:02","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.04434708","72.0897263064","1636.88","","","Purchase",""
"0x0bb2047902cad9c470081b5f16fcfcab479c58fad3a8b2ed119bf339ae60c9ee","15225825","1658942582","2022-07-27 17:23:02","0xb630abd9a5367763b7cba316e870c4a54064cc9f","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.0394591","64.143923778","1636.88","","","Purchase",""
"0x698b861dce14ebafe3bb216f6730dd2633a65e2268f5576bb58b4c700d86cdad","15225825","1658942582","2022-07-27 17:23:02","0x20cfa3012b87d61b684ed6b687b0c03178e06ebb","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.0394591","64.143923778","1636.88","","","Purchase",""
"0xc61277f4c247dd796fc8788e35017c64f4c8d12d29cdae05181ab87bbfa0b620","15225825","1658942582","2022-07-27 17:23:02","0xeb4c5c24468c3e666d01257b76a73326411b7928","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.034113882639796415","55.4548453416003","1636.88","","","Purchase",""
"0xd80172c261c531798e4e56b5a75e2422bb13851e578b12905fc3361b194f5e4f","15225825","1658942582","2022-07-27 17:23:02","0xf8c8485033f82e721d8dcde1ba0a59e70bdad7e2","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.5","0","4063.95","0.029941002","48.67149403116","1636.88","","","Purchase",""
"0xe9b1462ed5ea5a3676254e6c8e44d8abcf4701bdc455ee293f8f11ddb7dbe074","15225825","1658942582","2022-07-27 17:23:02","0x0d4114a7808bab21384dd0b82837ffd1fec546c7","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.5","0","4063.95","0.030778098","50.03226054684","1636.88","","","Purchase",""
"0x206759a35172903d19abec05f7283fd6113a67279e38e5a181115f1d31ddf1f0","15225825","1658942582","2022-07-27 17:23:02","0xa4b41b7b28a497b1479e12dd6b5b4089c3af016c","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.382445141065830722","0","3872.85517241379","0.028789425","46.7995134915","1636.88","","","Purchase",""
"0x6041a757997ad7d03d1d9dc0dbb2516d253a90418022796f5d3a8f54217109aa","15225825","1658942582","2022-07-27 17:23:02","0xf54f5c8e97500212db47acc94cad99b58449fd03","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.028243177924197915","45.9115451700176","1636.88","","","Purchase",""
"0x6cd497226273e64be6fd87aa8b5cdb4c3f8ccdab753147869cf3bc74cf7858a4","15225825","1658942582","2022-07-27 17:23:02","0xf2e9db3c5d06015833df31ed3c37172a2b34ee7f","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.01825115","29.668704417","1636.88","","","Purchase",""
"0x0f7edda2a83ccdb0a9895da2cf32a00c90212b3211c531d2538999dbd0b00301","15225825","1658942582","2022-07-27 17:23:02","0xe21f83b5aeee7cd5548e70348f86abb0c80e283e","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.017622133924197915","28.6461884644976","1636.88","","","Purchase",""
"0x4adaef85e49ae4e74a5cdd6a32d9bebca13b7f786b6ba3b20ac4f6905cab7b6f","15225825","1658942582","2022-07-27 17:23:02","0x9192ab31720e5446b5bcfbdd4027f7519e0e5786","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.016906522109603555","27.4829042109293","1636.88","","","Purchase",""
"0xfe302f369bfb83ba4faf062fc341d65864a5b3d64cc102552833d7bd5203124f","15225825","1658942582","2022-07-27 17:23:02","0xba45e5f3cdbf770322d7e9e992891ec8997edf92","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.6","0","4226.508","0.013994271983082195","22.7488086502588","1636.88","","","Purchase",""
"0xe69dbc2c6885b002bf63b2e616899f92cc65e233a421c8ee51f300939de1f426","15225825","1658942582","2022-07-27 17:23:02","0x7c1348c2df1b801a756e23693ee5e619e4d4a709","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.368730407523510972","0","3850.56077586207","0.013483903109603555","21.9191632169093","1636.88","","","Purchase",""
"0x290df762f2b4cb6f8839fa69b078c759981cf915dfeee1def3da65ed8bd0d236","15225825","1658942582","2022-07-27 17:23:02","0x0c4a911ed6af1032beec7c19225c91a3160e39e3","0xd94c7060808f3c876824e57e685702f3834d2e13","","3.134796238244514107","0","5095.86206896552","0.013103612109603555","21.3009697731293","1636.88","","","Purchase",""
"0x1816c0ec37f97f88e6212963076fec538e9768841ba040c3c1441f50b456c08c","15225825","1658942582","2022-07-27 17:23:02","0x0c3acadd3902c24f063f4c459c135326701b3dd5","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.011993707505462202","19.4967310467292","1636.88","","","Purchase",""
"0x153609f10db65816eb7af0d96a1cd0d6159ef160631f7bf474d379514a466702","15225825","1658942582","2022-07-27 17:23:02","0xba300dd474266751bc9cc52a122dfc5b0bfd059c","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.011846495673941994","19.2574264376466","1636.88","","","Purchase",""
"0x12a8ebe81ad0c368cb9ef7bca756366ce1a4d470e7e44f56285fa659483968cc","15225825","1658942582","2022-07-27 17:23:02","0x174e0989f33fdb7f352b70249d33879be4443562","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.012342004986916098","20.0629164666311","1636.88","","","Purchase",""
"0xb9d38e09fafdde0758c413fd535dfdba6809594a6789133a91f84ae896f398c8","15225825","1658942582","2022-07-27 17:23:02","0x65ac2c647c286c9aec3f8b3e19be573aa0e9b637","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.011993707505462202","19.4967310467292","1636.88","","","Purchase",""
"0xec06da391874f368e65af9d20b554cf71772ce30e0b8965934a18118e5972565","15225825","1658942582","2022-07-27 17:23:02","0xe167e03f48ad0b910e64536648303ae01f6cd3f7","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.333463949843260189","0","3793.23232758621","0.012342004986916098","20.0629164666311","1636.88","","","Purchase",""
"0xfed26a7753880bdba7d6eba6a37f4a96844a1b6462ea4e89633e6790e7ac51b8","15225825","1658942582","2022-07-27 17:23:02","0x727f7fede5c3459859cf439930c4ae7fb4fc9368","0xd94c7060808f3c876824e57e685702f3834d2e13","","2.490203761755485894","0","4048.02543103448","0.010923399983082195","17.7568605444988","1636.88","","","Purchase",""
